payment_id,ride_id,amount,method,paid_date,time
20120,20120,58.63,card,2021/10/04,12:56:00 AM
20121,20121,50.95,paypal,2024/11/20,10:03:00 AM
20123,20123,5.36,voucher,2023/02/03,1:26:00 PM
20125,20125,33.76,paypal,2022/07/31,3:42:00 AM
20127,20127,37.97,paypal,2024/07/23,3:02:00 AM
20128,20128,52.62,cash,2024/08/19,4:10:00 AM
20130,20130,11.62,voucher,2024/08/07,3:06:00 PM
20131,20131,70.05,voucher,2021/06/02,6:51:00 AM
20132,20132,62.63,paypal,2022/01/11,9:58:00 AM
20133,20133,78.54,card,2021/01/08,7:21:00 PM
20134,20134,20.94,voucher,2023/09/01,11:26:00 PM
20135,20135,66.8,voucher,2024/05/15,5:51:00 AM
20136,20136,70.79,cash,2024/08/18,7:54:00 PM
20138,20138,12.17,paypal,2022/08/31,5:43:00 PM
20139,20139,77.43,voucher,2021/09/05,9:30:00 AM
20140,20140,48.88,voucher,2024/01/19,4:56:00 PM
20141,20141,7.68,paypal,2023/06/03,7:54:00 PM
20142,20142,35.36,paypal,2022/07/16,1:46:00 AM
20143,20143,78.66,paypal,2021/08/04,8:36:00 AM
20144,20144,63.76,voucher,2021/07/14,4:15:00 AM
20148,20148,29.65,cash,2024/08/28,8:44:00 AM
20149,20149,10.68,card,2023/04/27,10:00:00 AM
20150,20150,54.72,card,2023/12/11,8:21:00 AM
20151,20151,62.65,cash,2023/04/17,11:09:00 AM
20152,20152,28.26,cash,2021/04/06,6:45:00 PM
20153,20153,38.15,card,2021/07/26,4:16:00 PM
20154,20154,75.9,paypal,2024/04/01,1:33:00 PM
20155,20155,8.09,cash,2024/02/02,11:22:00 AM
20156,20156,43.99,voucher,2021/01/30,7:53:00 PM
20157,20157,60.87,cash,2021/07/02,5:25:00 PM
20158,20158,69.88,voucher,2023/09/26,4:26:00 PM
20159,20159,72.4,paypal,2024/01/25,10:56:00 AM
20160,20160,59.01,voucher,2023/10/31,8:56:00 PM
20161,20161,18.73,paypal,2022/07/26,1:48:00 PM
20163,20163,7.37,card,2024/06/02,5:22:00 PM
20164,20164,58.33,card,2024/06/06,1:11:00 AM
20165,20165,22,voucher,2024/12/17,8:29:00 AM
20166,20166,22.21,paypal,2024/09/03,2:22:00 PM
20167,20167,65.22,card,2023/11/20,11:53:00 PM
20168,20168,7.74,voucher,2024/03/17,10:46:00 AM
20169,20169,42.94,card,2023/09/04,8:50:00 PM
20171,20171,52.24,card,2021/01/07,12:35:00 AM
20173,20173,62.1,voucher,2024/01/16,6:16:00 PM
20174,20174,28.02,paypal,2024/12/30,5:44:00 AM
20175,20175,59.19,paypal,2022/09/06,2:18:00 PM
20176,20176,79.16,cash,2021/06/30,2:04:00 AM
20177,20177,37.04,card,2024/08/17,3:01:00 PM
20179,20179,62.64,voucher,2021/04/10,6:39:00 PM
20180,20180,68.12,voucher,2021/10/24,11:47:00 AM
20181,20181,13.46,cash,2022/11/19,11:59:00 AM
20182,20182,23.38,voucher,2024/02/18,2:54:00 PM
20183,20183,29.27,card,2024/11/20,1:55:00 PM
20185,20185,49.17,paypal,2021/05/05,8:51:00 AM
20186,20186,75.27,card,2024/04/14,12:25:00 AM
20188,20188,43.77,card,2024/01/17,5:57:00 PM
20189,20189,22.38,paypal,2023/08/26,4:15:00 PM
20190,20190,66.03,paypal,2023/09/28,1:25:00 AM
20192,20192,64.25,paypal,2024/06/05,10:33:00 AM
20193,20193,12.02,paypal,2021/01/17,5:44:00 PM
20194,20194,61.35,voucher,2024/11/24,7:32:00 AM
20195,20195,15.59,cash,2022/01/21,1:26:00 AM
20196,20196,31.48,cash,2021/02/05,11:56:00 PM
20199,20199,61.89,voucher,2021/01/31,6:06:00 PM
20200,20200,38.54,paypal,2021/06/05,2:57:00 AM
20201,20201,43.08,voucher,2023/06/07,10:10:00 AM
20202,20202,3.62,cash,2023/04/29,4:05:00 AM
20203,20203,30.23,voucher,2022/01/24,3:46:00 PM
20205,20205,18.63,paypal,2024/05/07,6:01:00 PM
20206,20206,35.12,voucher,2024/07/24,4:42:00 AM
20207,20207,55.92,cash,2023/10/28,5:41:00 PM
20209,20209,15.54,paypal,2024/12/05,5:10:00 PM
20210,20210,16.28,cash,2023/09/22,6:46:00 PM
20211,20211,57.1,cash,2023/04/05,7:31:00 PM
20212,20212,17.4,paypal,2021/06/21,11:18:00 PM
20214,20214,21.98,card,2022/12/01,10:30:00 AM
20216,20216,20.37,voucher,2024/02/27,12:30:00 AM
20218,20218,61.9,paypal,2021/07/20,8:20:00 AM
20219,20219,29.1,paypal,2022/05/08,11:25:00 PM
20220,20220,41.85,voucher,2023/05/17,3:16:00 PM
20221,20221,61.5,voucher,2023/11/23,1:39:00 AM
20222,20222,68.03,cash,2023/07/08,2:19:00 AM
20223,20223,73.25,voucher,2021/12/19,4:44:00 PM
20224,20224,14.04,card,2023/09/10,10:37:00 PM
20225,20225,80.97,voucher,2022/01/05,4:03:00 PM
20226,20226,24.01,voucher,2023/01/29,1:00:00 AM
20227,20227,47.98,paypal,2022/02/02,9:17:00 AM
20228,20228,73.81,voucher,2024/09/06,4:27:00 AM
20230,20230,42.55,paypal,2024/12/05,11:46:00 PM
20231,20231,19.77,paypal,2023/11/08,3:44:00 AM
20232,20232,37.84,voucher,2024/02/09,8:41:00 PM
20233,20233,34.6,paypal,2022/10/13,3:59:00 PM
20234,20234,74.13,card,2021/04/01,1:38:00 PM
20235,20235,12.82,paypal,2024/10/10,12:13:00 AM
20236,20236,77.72,card,2023/10/24,4:49:00 AM
20237,20237,25.38,card,2023/04/25,3:26:00 PM
20238,20238,43.35,card,2022/04/13,8:43:00 PM
20239,20239,68.27,voucher,2024/07/30,9:24:00 PM
20240,20240,45.26,card,2023/08/04,12:18:00 AM
20241,20241,18.83,card,2021/05/09,4:50:00 AM
20242,20242,54.31,voucher,2021/05/04,7:31:00 AM
20243,20243,55.37,cash,2024/08/30,12:24:00 PM
20244,20244,12.99,voucher,2022/12/06,12:13:00 PM
20246,20246,64.74,card,2022/05/11,6:47:00 AM
20248,20248,70.16,card,2021/04/21,3:00:00 PM
20249,20249,6.71,cash,2023/02/05,2:05:00 PM
20250,20250,47.42,voucher,2024/03/16,2:27:00 AM
20253,20253,8.43,cash,2023/09/20,11:30:00 PM
20254,20254,69.18,voucher,2024/06/01,5:09:00 PM
20255,20255,63.18,paypal,2024/04/22,11:58:00 AM
20256,20256,75.42,paypal,2022/10/10,7:07:00 PM
20257,20257,29.77,card,2022/08/13,6:24:00 AM
20260,20260,42.68,voucher,2024/10/11,2:42:00 AM
20261,20261,74.58,voucher,2021/11/19,3:09:00 PM
20262,20262,26.22,cash,2021/10/01,9:05:00 AM
20263,20263,57.18,paypal,2021/02/16,4:21:00 PM
20264,20264,21.78,card,2023/08/02,12:15:00 AM
20265,20265,21.56,voucher,2022/11/14,10:30:00 PM
20267,20267,30.72,voucher,2022/07/21,2:43:00 AM
20268,20268,38.43,cash,2024/12/04,2:46:00 AM
20269,20269,8.89,cash,2022/03/26,1:53:00 PM
20271,20271,63.53,cash,2024/02/23,12:11:00 AM
20272,20272,9.12,voucher,2021/10/28,11:18:00 AM
20273,20273,4.03,voucher,2022/02/05,11:26:00 PM
20274,20274,16.8,voucher,2021/07/21,8:51:00 AM
20275,20275,54.87,paypal,2023/01/18,3:28:00 AM
20276,20276,79.29,voucher,2022/06/10,2:30:00 AM
20277,20277,72.05,cash,2024/06/17,3:25:00 AM
20278,20278,44.18,paypal,2021/04/18,12:51:00 AM
20279,20279,71.29,paypal,2023/02/28,10:40:00 AM
20280,20280,21.22,paypal,2021/05/03,3:26:00 AM
20281,20281,28.31,cash,2021/09/12,3:39:00 PM
20282,20282,65.52,voucher,2024/03/18,11:06:00 AM
20284,20284,35.94,voucher,2021/05/26,7:59:00 AM
20285,20285,18.53,paypal,2022/07/30,5:41:00 PM
20287,20287,43.03,card,2024/07/15,6:42:00 AM
20288,20288,25.95,voucher,2021/03/24,11:16:00 PM
20289,20289,54.64,cash,2021/03/26,7:30:00 AM
20290,20290,13.96,card,2022/10/03,3:29:00 AM
20292,20292,42.38,paypal,2022/10/19,7:52:00 AM
20293,20293,28.97,paypal,2023/04/21,2:29:00 PM
20294,20294,76.21,paypal,2021/11/19,10:40:00 AM
20295,20295,26.01,voucher,2021/10/28,9:16:00 PM
20296,20296,54.45,voucher,2023/01/24,7:17:00 AM
20297,20297,34.61,cash,2023/03/03,4:21:00 PM
20298,20298,15.77,paypal,2023/01/30,6:49:00 AM
20299,20299,27.72,paypal,2023/05/27,11:18:00 AM
20300,20300,61.52,card,2021/04/01,5:27:00 AM
20301,20301,8.52,voucher,2023/08/26,12:24:00 PM
20302,20302,66.05,cash,2022/09/17,3:58:00 PM
20303,20303,62.88,card,2022/08/24,1:04:00 AM
20304,20304,9.71,voucher,2021/04/29,8:01:00 AM
20306,20306,18.45,paypal,2024/08/03,11:50:00 PM
20307,20307,58.11,cash,2024/02/20,9:27:00 AM
20309,20309,55.33,voucher,2023/05/22,1:11:00 PM
20311,20311,26.34,paypal,2024/09/26,4:48:00 PM
20312,20312,56.89,card,2022/09/15,2:42:00 PM
20313,20313,57.85,cash,2024/04/13,8:41:00 AM
20315,20315,56.48,paypal,2022/05/15,8:13:00 PM
20316,20316,68.79,paypal,2024/07/03,4:07:00 AM
20317,20317,67.25,card,2021/05/12,10:33:00 PM
20318,20318,7.41,paypal,2023/09/18,5:19:00 AM
20319,20319,17.4,cash,2023/09/10,3:39:00 AM
20320,20320,54,cash,2022/10/21,12:06:00 PM
20321,20321,23.32,paypal,2021/02/08,3:52:00 PM
20322,20322,37.47,card,2023/06/04,9:42:00 PM
20323,20323,63.32,paypal,2023/04/15,6:52:00 PM
20325,20325,72.43,cash,2022/10/15,10:16:00 AM
20327,20327,49.37,paypal,2024/08/25,2:42:00 AM
20330,20330,1.22,cash,2022/08/02,5:12:00 PM
20334,20334,38.99,voucher,2024/04/22,2:06:00 PM
20336,20336,50.39,paypal,2024/02/20,7:58:00 AM
20337,20337,45.84,paypal,2023/03/23,6:46:00 PM
20340,20340,79.71,paypal,2021/10/27,6:42:00 PM
20341,20341,37.86,voucher,2024/10/07,1:07:00 PM
20342,20342,48.44,card,2023/11/14,7:52:00 PM
20343,20343,48.46,paypal,2021/05/07,4:07:00 PM
20344,20344,32.48,voucher,2022/02/14,6:14:00 PM
20345,20345,53.54,card,2022/07/26,3:00:00 AM
20347,20347,1.45,card,2022/01/12,8:09:00 PM
20348,20348,62.09,cash,2023/04/14,4:16:00 AM
20350,20350,52.62,voucher,2023/06/26,3:15:00 AM
20351,20351,60.42,cash,2022/12/30,9:07:00 AM
20352,20352,52.28,paypal,2022/02/27,10:57:00 PM
20354,20354,49.34,voucher,2024/01/30,2:56:00 AM
20355,20355,4.46,card,2024/05/26,3:34:00 AM
20356,20356,60.48,voucher,2024/09/18,1:19:00 AM
20357,20357,7.01,cash,2024/12/19,10:26:00 AM
20358,20358,20.02,cash,2022/11/20,12:55:00 PM
20359,20359,27.24,voucher,2022/07/05,3:49:00 AM
20360,20360,14.79,card,2023/08/02,4:19:00 PM
20363,20363,50.68,card,2023/02/10,9:12:00 PM
20364,20364,59.03,card,2021/01/12,2:38:00 AM
20365,20365,43.72,cash,2022/12/20,2:29:00 AM
20366,20366,29.52,cash,2023/10/15,8:02:00 AM
20367,20367,39.38,cash,2021/07/05,6:56:00 AM
20369,20369,30.15,paypal,2021/08/21,12:43:00 PM
20370,20370,14.42,voucher,2023/12/31,4:29:00 AM
20371,20371,14.45,cash,2021/11/15,2:50:00 AM
20372,20372,64.2,voucher,2021/08/04,12:45:00 AM
20373,20373,10.2,cash,2023/02/11,1:13:00 PM
20374,20374,12.78,voucher,2022/09/15,10:30:00 AM
20376,20376,66.1,cash,2024/08/11,6:30:00 AM
20378,20378,20.71,cash,2021/04/21,5:55:00 PM
20380,20380,51.81,card,2023/05/28,6:24:00 AM
20382,20382,26.78,card,2024/01/29,9:47:00 PM
20384,20384,29.79,paypal,2023/12/03,3:33:00 AM
20386,20386,38.23,card,2024/11/12,3:25:00 PM
20387,20387,23.07,voucher,2023/12/08,12:52:00 PM
20388,20388,66.87,cash,2022/12/07,6:09:00 AM
20389,20389,47.84,card,2023/04/03,4:10:00 AM
20390,20390,31.1,voucher,2022/01/31,7:17:00 PM
20391,20391,43.07,voucher,2022/03/26,9:12:00 AM
20393,20393,60.84,cash,2021/07/25,12:54:00 AM
20394,20394,26.55,paypal,2021/12/13,12:48:00 PM
20397,20397,47.64,voucher,2022/03/16,1:55:00 AM
20398,20398,25.81,paypal,2022/12/31,6:30:00 PM
20399,20399,68.62,cash,2022/12/23,7:10:00 PM
20400,20400,57.53,paypal,2024/06/09,4:54:00 AM
20401,20401,63.46,paypal,2022/01/05,10:44:00 PM
20402,20402,30.07,cash,2022/08/23,12:38:00 AM
20403,20403,32.58,card,2024/12/18,9:23:00 PM
20404,20404,51.92,card,2023/06/26,5:26:00 PM
20406,20406,51.95,voucher,2021/10/28,4:46:00 PM
20407,20407,14.28,card,2024/12/05,9:45:00 AM
20408,20408,67.32,paypal,2021/02/14,7:55:00 AM
20410,20410,17.9,cash,2021/10/07,10:25:00 AM
20411,20411,30.49,voucher,2024/07/15,12:10:00 PM
20412,20412,27.52,voucher,2024/09/03,11:31:00 PM
20413,20413,47.18,voucher,2023/06/09,10:58:00 PM
20414,20414,65.9,paypal,2024/07/13,12:37:00 PM
20415,20415,62.94,voucher,2023/05/19,11:26:00 AM
20416,20416,40.8,voucher,2023/10/01,9:25:00 PM
20418,20418,24.56,card,2024/08/20,9:35:00 PM
20420,20420,27.41,card,2022/05/11,9:03:00 AM
20421,20421,42.8,voucher,2022/06/15,6:23:00 PM
20422,20422,26.47,paypal,2024/09/29,3:50:00 AM
20424,20424,24.43,card,2023/03/11,9:07:00 PM
20425,20425,38.31,paypal,2024/01/17,11:09:00 AM
20426,20426,68.05,cash,2024/12/07,10:17:00 PM
20427,20427,57.09,paypal,2024/12/24,8:52:00 PM
20428,20428,35.87,card,2021/08/17,4:33:00 PM
20429,20429,61.39,cash,2024/06/01,10:15:00 AM
20430,20430,20.59,cash,2022/10/21,2:32:00 PM
20431,20431,11.97,card,2023/11/01,1:52:00 PM
20432,20432,41.77,paypal,2023/10/15,11:46:00 PM
20434,20434,43.24,paypal,2023/07/14,7:11:00 PM
20435,20435,34.71,voucher,2024/12/10,2:55:00 AM
20436,20436,65.22,paypal,2022/12/26,6:48:00 AM
20438,20438,60.8,voucher,2023/01/17,10:08:00 PM
20440,20440,32.81,cash,2024/10/11,1:12:00 AM
20441,20441,19.59,card,2021/06/02,3:46:00 PM
20444,20444,13.34,paypal,2021/07/20,2:49:00 AM
20445,20445,58.54,voucher,2023/09/11,4:45:00 AM
20446,20446,37.86,cash,2023/12/29,2:25:00 PM
20448,20448,34.75,voucher,2024/11/23,10:05:00 PM
20449,20449,43.98,voucher,2022/07/07,4:46:00 PM
20450,20450,43.77,card,2024/11/10,6:51:00 PM
20451,20451,55.82,voucher,2021/01/23,5:04:00 PM
20452,20452,50.73,voucher,2023/01/04,2:21:00 PM
20454,20454,24.05,voucher,2021/10/03,5:28:00 PM
20456,20456,76.31,card,2023/09/28,9:25:00 AM
20459,20459,53.95,voucher,2022/01/06,9:56:00 PM
20460,20460,60.65,card,2021/03/22,7:30:00 PM
20461,20461,64.39,paypal,2022/03/18,3:42:00 PM
20462,20462,4.93,cash,2024/02/14,11:08:00 AM
20463,20463,67.21,paypal,2024/08/19,11:06:00 AM
20464,20464,24.96,paypal,2024/02/18,9:35:00 PM
20465,20465,75.43,cash,2022/07/05,2:07:00 PM
20467,20467,68.92,voucher,2024/08/03,9:31:00 PM
20468,20468,9.73,voucher,2021/10/09,1:18:00 AM
20469,20469,27.27,cash,2021/09/08,5:11:00 PM
20470,20470,63.88,paypal,2021/07/08,6:43:00 AM
20473,20473,60.11,voucher,2024/05/18,3:25:00 PM
20476,20476,44.63,cash,2022/08/05,1:58:00 AM
20477,20477,57.27,card,2022/12/07,1:15:00 PM
20478,20478,23.47,paypal,2024/01/21,7:55:00 AM
20479,20479,25.33,card,2021/09/15,7:15:00 PM
20480,20480,11.9,card,2021/09/24,8:08:00 PM
20481,20481,67.08,paypal,2023/01/27,7:38:00 AM
20482,20482,80.13,cash,2024/04/12,5:38:00 AM
20483,20483,50.96,voucher,2022/10/11,5:57:00 AM
20484,20484,19.74,cash,2023/08/23,10:42:00 PM
20485,20485,13.81,card,2023/08/31,1:15:00 AM
20486,20486,58.92,card,2023/05/03,6:04:00 AM
20487,20487,70.07,paypal,2021/02/07,3:57:00 PM
20488,20488,28.96,paypal,2024/07/09,9:38:00 PM
20490,20490,48.93,voucher,2021/02/11,3:01:00 AM
20491,20491,58.94,card,2022/07/21,8:38:00 AM
20492,20492,47.09,voucher,2023/01/12,11:00:00 PM
20493,20493,20.98,paypal,2022/02/07,8:44:00 PM
20494,20494,49.01,cash,2024/04/29,5:50:00 AM
20495,20495,2.74,cash,2022/04/15,3:54:00 AM
20496,20496,14.44,voucher,2023/09/17,1:00:00 PM
20497,20497,75.83,voucher,2021/11/12,6:14:00 PM
20498,20498,37.88,paypal,2023/05/14,6:59:00 PM
20499,20499,22.08,card,2022/07/02,4:36:00 AM
20500,20500,37.13,card,2024/05/22,11:10:00 PM
20501,20501,60.71,voucher,2022/02/12,8:54:00 AM
20502,20502,65.79,voucher,2021/12/23,8:59:00 PM
20503,20503,71.64,card,2021/11/25,10:08:00 AM
20504,20504,54.86,voucher,2024/02/27,1:17:00 PM
20505,20505,5.82,card,2021/09/07,6:52:00 PM
20506,20506,13.44,voucher,2022/12/12,4:46:00 AM
20508,20508,39.38,cash,2021/10/09,7:36:00 PM
20509,20509,52.1,card,2022/06/03,8:26:00 AM
20510,20510,15.54,card,2024/05/31,5:36:00 PM
20511,20511,13.18,paypal,2022/10/28,3:29:00 PM
20512,20512,75.3,card,2023/10/14,6:53:00 AM
20515,20515,9.85,paypal,2022/10/04,10:42:00 AM
20516,20516,18.68,cash,2024/05/20,1:51:00 PM
20517,20517,7.81,paypal,2024/09/13,4:31:00 AM
20518,20518,30.63,paypal,2021/07/23,10:59:00 AM
20519,20519,69.81,paypal,2024/03/14,7:42:00 AM
20520,20520,42.43,cash,2021/01/23,5:30:00 PM
20521,20521,33.42,voucher,2021/11/23,12:38:00 PM
20522,20522,25.96,paypal,2021/01/19,6:08:00 AM
20524,20524,4.63,paypal,2023/08/03,2:52:00 AM
20525,20525,51.5,cash,2021/01/09,3:03:00 PM
20526,20526,28.74,paypal,2023/07/03,3:14:00 PM
20527,20527,8.4,card,2023/02/03,3:44:00 AM
20528,20528,56.09,card,2023/08/31,2:39:00 AM
20529,20529,53.67,cash,2022/10/25,2:22:00 PM
20530,20530,17.03,card,2023/06/09,5:27:00 PM
20531,20531,61.44,voucher,2022/11/19,4:39:00 PM
20532,20532,60.76,paypal,2022/10/24,11:35:00 AM
20533,20533,13.29,voucher,2022/08/13,12:14:00 AM
20534,20534,13.22,cash,2021/03/15,2:58:00 AM
20536,20536,42.19,cash,2023/08/10,2:13:00 PM
20537,20537,40.99,card,2023/12/04,10:23:00 AM
20538,20538,20.23,voucher,2021/08/24,9:41:00 AM
20539,20539,25.65,cash,2021/12/31,12:47:00 AM
20540,20540,13.48,card,2021/07/29,2:59:00 AM
20542,20542,75.45,cash,2022/10/14,2:10:00 AM
20543,20543,80.25,paypal,2021/05/17,3:56:00 AM
20544,20544,75.68,card,2021/05/14,7:00:00 PM
20545,20545,56.56,card,2021/06/21,4:52:00 PM
20549,20549,77.27,cash,2022/07/20,7:09:00 PM
20553,20553,24.47,cash,2024/04/22,3:23:00 AM
20554,20554,48.4,paypal,2022/08/22,12:53:00 PM
20556,20556,3.79,card,2023/07/13,2:25:00 AM
20557,20557,23.77,voucher,2023/03/02,6:57:00 AM
20559,20559,78.92,voucher,2021/07/04,6:17:00 AM
20560,20560,22.28,paypal,2024/12/17,2:57:00 PM
20561,20561,40.34,paypal,2023/03/24,10:22:00 PM
20562,20562,42.12,voucher,2023/09/23,6:24:00 AM
20563,20563,54.3,card,2022/05/10,2:26:00 AM
20564,20564,53.72,cash,2021/05/12,2:41:00 AM
20565,20565,19.73,cash,2024/05/27,2:08:00 AM
20566,20566,36.63,cash,2023/06/09,6:45:00 PM
20567,20567,32.66,voucher,2023/07/06,3:52:00 PM
20568,20568,20.96,voucher,2022/06/16,9:07:00 PM
20570,20570,71.12,voucher,2023/08/05,5:21:00 PM
20571,20571,66.25,paypal,2022/12/18,10:31:00 AM
20572,20572,29.41,paypal,2023/07/24,7:43:00 AM
20574,20574,30.6,cash,2022/05/20,5:04:00 AM
20575,20575,42.58,cash,2022/11/01,6:39:00 PM
20576,20576,26.86,card,2022/10/10,4:23:00 AM
20577,20577,61.16,cash,2024/12/08,11:52:00 PM
20578,20578,43.91,cash,2024/07/09,2:06:00 AM
20579,20579,38.49,card,2024/04/30,7:07:00 PM
20582,20582,68.12,paypal,2021/09/14,7:49:00 PM
20583,20583,63.13,paypal,2021/07/03,7:39:00 AM
20584,20584,18.04,cash,2024/11/21,6:58:00 PM
20585,20585,22.37,paypal,2022/03/30,7:30:00 PM
20586,20586,64.9,cash,2023/09/04,1:16:00 AM
20587,20587,35.5,paypal,2024/10/19,10:44:00 PM
20589,20589,65.21,voucher,2024/03/24,8:52:00 AM
20591,20591,52.31,card,2022/09/15,10:35:00 AM
20594,20594,68.54,paypal,2021/10/24,6:07:00 PM
20595,20595,47.29,paypal,2023/10/01,2:35:00 PM
20596,20596,63.31,voucher,2022/10/05,3:20:00 PM
20597,20597,72.89,paypal,2023/03/09,2:24:00 AM
20598,20598,21.99,cash,2022/02/13,5:06:00 AM
20599,20599,12.56,paypal,2021/03/10,9:12:00 AM
20600,20600,63.83,card,2024/10/31,3:22:00 PM
20601,20601,17.12,voucher,2024/06/10,2:48:00 PM
20602,20602,64.84,card,2021/10/17,1:55:00 PM
20604,20604,68.34,card,2022/05/03,11:15:00 PM
20605,20605,29.77,voucher,2022/06/18,9:55:00 AM
20606,20606,46.75,cash,2024/09/26,12:38:00 AM
20607,20607,25.18,cash,2024/03/09,7:31:00 PM
20608,20608,52.28,card,2024/05/12,12:54:00 PM
20609,20609,53.74,paypal,2023/04/08,11:56:00 AM
20610,20610,78.32,card,2024/05/29,10:03:00 AM
20611,20611,44.87,paypal,2024/09/01,6:11:00 AM
20612,20612,44.19,cash,2021/04/19,11:56:00 AM
20613,20613,57.9,paypal,2021/08/02,5:12:00 AM
20615,20615,69.46,card,2023/09/16,12:36:00 AM
20616,20616,22.93,cash,2023/11/23,6:00:00 AM
20618,20618,12.94,cash,2021/06/14,8:08:00 PM
20619,20619,8.93,card,2023/05/20,9:58:00 AM
20620,20620,19.91,paypal,2023/05/24,2:50:00 PM
20621,20621,25.57,voucher,2021/04/09,5:24:00 AM
20622,20622,28.84,voucher,2024/06/20,5:01:00 AM
20623,20623,48.68,cash,2021/03/13,3:23:00 AM
20625,20625,5,cash,2023/05/22,4:06:00 AM
20627,20627,37.63,cash,2024/07/14,8:16:00 AM
20628,20628,73.72,card,2024/08/16,10:10:00 AM
20629,20629,42.7,card,2024/01/22,11:12:00 PM
20630,20630,42.71,card,2021/05/24,2:07:00 AM
20631,20631,9.91,cash,2022/07/17,7:45:00 AM
20632,20632,72.52,cash,2022/07/18,10:28:00 PM
20633,20633,48.24,card,2024/07/27,3:13:00 PM
20634,20634,53.99,card,2023/08/31,1:42:00 PM
20635,20635,22.94,paypal,2021/04/18,9:12:00 PM
20636,20636,21.7,paypal,2024/04/20,1:08:00 AM
20637,20637,21.17,paypal,2022/05/01,4:15:00 AM
20638,20638,43.73,card,2021/01/17,11:29:00 PM
20639,20639,21.34,paypal,2023/05/11,4:32:00 AM
20641,20641,19.13,paypal,2023/01/27,10:16:00 PM
20642,20642,36.85,paypal,2021/12/10,8:00:00 PM
20643,20643,54.54,voucher,2021/06/30,11:23:00 AM
20644,20644,54.86,voucher,2021/07/02,12:49:00 PM
20647,20647,65.99,voucher,2022/10/21,2:00:00 AM
20648,20648,16.73,card,2022/08/07,5:57:00 PM
20649,20649,69.77,card,2022/06/30,8:59:00 PM
20652,20652,43.46,card,2023/08/15,7:27:00 PM
20653,20653,34.72,cash,2021/01/29,8:47:00 PM
20655,20655,64.33,cash,2021/07/09,6:43:00 PM
20656,20656,67.96,voucher,2022/12/03,2:28:00 PM
20657,20657,47.35,card,2021/05/11,12:11:00 PM
20659,20659,44.92,voucher,2024/08/15,9:27:00 PM
20660,20660,42.4,paypal,2022/09/29,7:14:00 AM
20662,20662,51.58,paypal,2023/05/12,11:37:00 PM
20663,20663,57.23,card,2024/01/21,8:20:00 PM
20664,20664,13.36,card,2023/12/22,3:00:00 AM
20665,20665,17.83,card,2024/11/17,5:47:00 AM
20666,20666,17.93,card,2021/02/05,8:30:00 PM
20667,20667,60.78,voucher,2023/04/12,9:14:00 PM
20669,20669,70.14,paypal,2023/05/22,7:35:00 AM
20670,20670,12.46,paypal,2021/12/31,4:36:00 PM
20673,20673,67.88,paypal,2023/03/22,5:07:00 PM
20674,20674,54.18,cash,2022/12/18,3:46:00 AM
20675,20675,21.44,card,2021/06/29,12:31:00 PM
20678,20678,18.18,voucher,2024/04/19,11:36:00 AM
20679,20679,61.25,voucher,2022/12/04,12:01:00 PM
20680,20680,56.15,card,2022/07/11,4:42:00 AM
20684,20684,48.04,voucher,2023/08/22,6:42:00 AM
20685,20685,10.04,card,2024/01/14,11:23:00 AM
20686,20686,45.4,paypal,2023/08/05,7:13:00 AM
20688,20688,69.3,voucher,2023/05/28,12:19:00 AM
20690,20690,60.72,voucher,2023/02/25,12:50:00 AM
20692,20692,79.54,cash,2024/12/13,7:07:00 AM
20694,20694,46.31,cash,2024/04/26,11:29:00 AM
20696,20696,11.25,card,2024/02/16,5:38:00 AM
20697,20697,23.68,cash,2021/01/30,11:57:00 AM
20698,20698,19.67,paypal,2022/10/11,7:39:00 AM
20699,20699,40.72,cash,2023/03/25,7:20:00 AM
20701,20701,45.06,paypal,2023/04/22,3:49:00 AM
20705,20705,6.9,card,2021/07/01,10:41:00 AM
20706,20706,9.54,voucher,2021/06/28,7:36:00 AM
20707,20707,12.28,cash,2023/01/01,4:53:00 AM
20708,20708,80.78,voucher,2023/10/02,6:34:00 PM
20709,20709,33.91,paypal,2022/05/25,12:10:00 AM
20710,20710,2.39,cash,2024/11/24,3:58:00 PM
20712,20712,36.35,voucher,2023/06/22,7:49:00 PM
20714,20714,66.84,voucher,2024/11/13,6:07:00 PM
20715,20715,63.77,card,2023/07/25,6:06:00 AM
20716,20716,8.03,voucher,2022/04/29,8:21:00 PM
20720,20720,51.06,paypal,2023/09/02,8:15:00 AM
20721,20721,47.7,cash,2023/02/23,4:29:00 PM
20722,20722,63.9,voucher,2024/10/23,2:02:00 AM
20723,20723,63.97,cash,2024/10/17,7:31:00 PM
20724,20724,34.66,voucher,2021/08/25,9:43:00 PM
20725,20725,28.67,card,2024/03/26,11:19:00 PM
20726,20726,10.31,cash,2023/12/30,9:48:00 AM
20727,20727,5.28,card,2023/12/17,3:48:00 PM
20728,20728,13.34,voucher,2022/01/29,5:35:00 PM
20729,20729,15.11,voucher,2021/02/07,10:23:00 AM
20730,20730,49.81,voucher,2022/08/01,11:52:00 AM
20732,20732,9.76,card,2023/12/16,7:40:00 AM
20733,20733,40.36,card,2024/08/16,1:38:00 AM
20734,20734,12.46,card,2021/08/10,3:48:00 AM
